Checked,Protein FDR Confidence: Combined,Master,Accession,Description,Exp. q-value: Combined,Sum PEP Score,Coverage [%],# Peptides,# PSMs,# Unique Peptides,# Protein Groups,# AAs,MW [kDa],calc. pI,Score Mascot: Mascot,Score Sequest HT: Sequest HT,# Peptides (by Search Engine): Mascot,# Peptides (by Search Engine): Sequest HT,# Razor Peptides,Intensity: F1: 126  Sample  DGN,Intensity: F1: 127N  Sample  DGD,Intensity: F1: 127C  Sample  CA4N,Intensity: F1: 128N  Sample  CA4D,Intensity: F1: 128C  Sample  CA3N,Intensity: F1: 129N  Sample  CA3D,Intensity: F1: 129C  Sample  CA2N,Intensity: F1: 130N  Sample  CA2D,Intensity: F1: 130C  Sample  CA1N,Intensity: F1: 131  Sample  CA1D,Found in Sample: [S1] F1: 126  Sample  DGN,Found in Sample: [S2] F1: 127N  Sample  DGD,Found in Sample: [S3] F1: 127C  Sample  CA4N,Found in Sample: [S4] F1: 128N  Sample  CA4D,Found in Sample: [S5] F1: 128C  Sample  CA3N,Found in Sample: [S6] F1: 129N  Sample  CA3D,Found in Sample: [S7] F1: 129C  Sample  CA2N,Found in Sample: [S8] F1: 130N  Sample  CA2D,Found in Sample: [S9] F1: 130C  Sample  CA1N,Found in Sample: [S10] F1: 131  Sample  CA1D,Modifications,normalized Intensity: F1: 126  Sample  DGN,normalized Intensity: F1: 127C  Sample  CA4N,normalized Intensity: F1: 128N  Sample  CA4D,normalized Intensity: F1: 129C  Sample  CA2N,normalized Intensity: F1: 127N  Sample  DGD,normalized Intensity: F1: 128C  Sample  CA3N,normalized Intensity: F1: 129N  Sample  CA3D,normalized Intensity: F1: 130C  Sample  CA1N
False,High,IsMasterProtein,NP_478059.1,PSAT1#29968#phosphoserine aminotransferase isoform 1 [Homo sapiens],0.008,1.599,2,1,2,1,1,370,40.4,7.66,0.0,2.45,1.0,1.0,0,47.9,27.4,13.5,29.1,33.8,22.9,37.4,29.5,41.8,59.3,High,High,High,High,High,High,High,High,High,High,0.0,34.05,31.1875,35.5375,26.1,36.4375,28.775,37.8625,31.0625
False,High,IsMasterProtein,NP_570824.1,SNAP25#6616#synaptosomal-associated protein 25 isoform SNAP25B [Homo sapiens],0.0,14.038,31,5,11,5,1,206,23.3,4.77,90.0,20.3,4.0,5.0,0,108.5,56.2,40.1,77.0,82.9,43.3,116.0,88.7,95.7,103.8,High,High,High,High,High,High,High,High,High,High,0.0,84.69999999999999,88.67500000000001,92.2,81.1375,74.51249999999999,68.0,71.025,68.0
False,Low,IsMasterProtein,NP_613258.2,MACROH2A1#9555#core histone macro-H2A.1 isoform 3 [Homo sapiens],0.062,1.122,8,1,1,1,1,372,39.6,9.79,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
False,High,IsMasterProtein,NP_733759.1,H2BC1#255626#histone H2B type 1-A [Homo sapiens],0.0,17.985,33,5,14,5,1,127,14.2,10.32,93.0,21.52,5.0,5.0,0,123.7,81.6,56.8,82.3,425.7,64.2,571.5,101.3,461.3,678.3,High,High,High,High,High,High,High,High,High,High,0.0,98.86250000000001,123.5375,94.67500000000001,423.8125,98.86250000000001,385.825,98.86250000000001,342.725
False,High,IsMasterProtein,NP_733779.1,SKP1#6500#S-phase kinase-associated protein 1 isoform b [Homo sapiens],0.008,3.363,7,1,2,1,1,163,18.6,4.54,42.0,3.27,1.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,High,High,High,High,High,High,High,High,High,High,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
False,High,IsMasterProtein,NP_733821.1,LMNA#4000#lamin isoform A [Homo sapiens],0.0,29.862,15,8,18,8,1,664,74.1,7.02,209.0,32.2,7.0,8.0,0,127.0,58.3,43.8,62.0,174.6,49.8,231.6,72.9,219.9,260.1,High,High,High,High,High,High,High,High,High,High,0.0,100.6875,97.2625,72.7125,159.22500000000002,76.825,146.55,81.86250000000001,161.4625
False,High,IsMasterProtein,NP_733936.1,"ALDH5A1#7915#succinate-semialdehyde dehydrogenase, mitochondrial isoform 1 precursor [Homo sapiens]",0.009,1.529,1,1,1,1,1,548,58.6,8.09,19.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,High,High,High,High,High,High,High,High,High,High,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
False,High,IsMasterProtein,NP_821133.1,TUBB#203068#tubulin beta chain isoform b [Homo sapiens],0.0,66.509,27,10,48,2,1,444,49.6,4.89,422.0,82.95,10.0,10.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,High,High,High,High,High,High,High,High,High,High,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
False,High,IsMasterProtein,NP_963885.1,GPM6A#2823#neuronal membrane glycoprotein M6-a isoform 1 [Homo sapiens],0.0,10.551,8,2,6,2,1,278,31.2,5.27,52.0,9.35,2.0,2.0,0,88.5,57.4,49.7,50.9,59.0,64.9,74.1,61.0,103.3,94.8,High,High,High,High,High,High,High,High,High,High,0.0,71.025,111.5875,59.8125,49.4,75.3625,47.6125,100.6875,76.2875
False,High,IsMasterProtein,NP_996734.1,RTN1#6252#reticulon-1 isoform C [Homo sapiens],0.009,1.922,4,1,1,1,1,208,23.6,8.91,21.0,0.0,1.0,0.0,0,30.5,13.7,7.8,17.5,22.4,7.2,23.0,20.0,23.2,22.8,High,High,High,High,High,High,High,High,High,High,Acetyl [N-Term],22.025,17.05,21.2125,14.1875,18.625,19.6875,13.524999999999999,14.8
False,High,IsMasterProtein,sp1,0.0,0.0,99.72,31,19,55,13,1,645,65.8,8.0,572.0,92.92,19.0,18.0,3,1323.1,602.3,341.3,630.2,797.5,417.8,1057.4,760.5,996.5,1062.0,High,High,High,High,High,High,High,High,High,High,0.0,848.5250000000001,675.5625,675.5625,848.5250000000001,560.0,848.5250000000001,675.5625,848.5250000000001
False,High,IsMasterProtein,sp2,0.0,0.0,82.142,40,22,93,17,1,607,69.2,6.18,480.0,101.29,21.0,20.0,5,241.8,292.3,449.5,402.7,435.3,332.2,338.6,382.2,513.3,526.4,High,High,High,High,High,High,High,High,High,High,0.0,233.125,1013.05,423.8125,217.72500000000002,355.5625,423.8125,423.8125,405.8
False,High,IsMasterProtein,sp3,ALB#213#serum albumin preproprotein [Homo sapiens],0.0,77.247,25,16,58,11,1,609,69.3,6.28,536.0,82.37,16.0,15.0,0,521.7,1120.8,203.3,320.6,286.5,182.0,345.4,353.9,434.5,432.9,High,High,High,High,High,High,High,High,High,High,0.0,431.38750000000005,423.8125,342.725,233.125,1013.05,233.125,242.15,313.45
False,High,IsMasterProtein,sp4,0.0,0.0,47.085,32,6,33,5,1,243,25.4,7.91,358.0,53.33,6.0,6.0,0,180.1,93.3,84.5,129.9,622.3,96.2,724.1,160.7,610.6,672.8,High,High,High,High,High,High,High,High,High,High,0.0,143.3625,207.9125,143.3625,560.0,111.5875,560.0,148.875,471.2125
False,High,IsMasterProtein,sp5,PRDX1#5052#peroxiredoxin-1 [Homo sapiens];PRDX1#5052#peroxiredoxin-1 [Homo sapiens];PRDX1#5052#peroxiredoxin-1 [Homo sapiens];PRDX1#5052#peroxiredoxin-1 [Homo sapiens],0.0,34.882,32,7,20,6,1,199,22.1,8.13,173.0,29.29,7.0,7.0,1,288.7,238.1,138.6,278.6,235.7,258.2,299.0,281.0,278.1,604.4,High,High,High,High,High,High,High,High,High,High,0.0,279.025,287.0,279.025,181.9,292.3375,181.9,333.67499999999995,194.35
False,High,IsMasterProtein,sp6,0.0,0.0,15.824,30,6,18,5,1,231,24.4,7.18,88.0,22.71,6.0,6.0,1,298.9,119.6,173.7,218.0,255.5,182.2,396.4,307.8,358.4,372.9,High,High,High,High,High,High,High,High,High,High,0.0,292.3375,370.6,233.125,279.025,150.5625,194.35,251.0125,269.6875
False,High,IsMasterProtein,sp7,0.0,0.0,15.219,38,6,11,6,1,164,17.9,7.81,56.0,11.99,6.0,5.0,0,192.5,132.1,74.5,182.8,349.6,119.6,395.8,195.1,288.5,394.9,High,High,High,High,High,High,High,High,High,High,Acetyl [N-Term],161.4625,150.5625,203.25,269.6875,181.9,292.3375,187.725,207.9125
False,High,IsMasterProtein,sp8,GSN#2934#gelsolin isoform a precursor [Homo sapiens],0.0,11.341,9,6,9,6,1,782,85.6,6.28,55.0,10.64,5.0,4.0,0,174.8,134.5,55.1,146.1,130.1,100.8,174.6,159.6,138.1,238.6,High,High,High,High,High,High,High,High,High,High,0.0,140.4375,121.6,159.22500000000002,123.5375,187.725,110.2375,153.825,98.86250000000001
False,High,IsMasterProtein,sp9,0.0,0.0,6.041,14,2,4,2,1,132,14.7,6.8,31.0,5.43,2.0,2.0,0,52.8,36.0,41.3,41.3,47.3,31.3,43.4,34.0,46.8,69.4,High,High,High,High,High,High,High,High,High,High,Acetyl [N-Term],41.037499999999994,90.6875,48.925,29.9,47.6125,40.0625,54.387499999999996,35.037499999999994
False,High,IsMasterProtein,sp10,0.0,0.006,2.554,12,1,2,1,1,138,14.7,5.19,39.0,4.24,1.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,High,High,High,High,High,High,High,High,High,High,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
False,High,IsMasterProtein,XP_003846586.2,LOC100996747#100996747#40S ribosomal protein S26 [Homo sapiens],0.007,3.063,7,1,2,1,1,135,15.1,11.14,37.0,2.52,1.0,1.0,0,54.3,27.6,16.7,27.3,44.7,26.5,53.3,27.9,47.4,58.9,High,High,High,High,High,High,High,High,High,High,0.0,42.1875,38.1125,33.275,35.9625,36.824999999999996,37.050000000000004,42.8875,35.35
False,High,IsMasterProtein,XP_005247991.1,ADD1#118#alpha-adducin isoform X1 [Homo sapiens],0.009,3.693,1,1,2,1,1,799,87.6,5.76,0.0,3.1,1.0,1.0,0,35.3,14.8,7.6,16.9,17.7,12.9,19.9,26.2,24.0,39.3,High,High,High,High,High,High,High,High,High,High,0.0,25.7,16.5875,19.95,12.55,20.0875,14.1875,22.525000000000002,16.5875
False,High,IsMasterProtein,XP_005249786.1,HNRNPA2B1#3181#heterogeneous nuclear ribonucleoproteins A2/B1 isoform X1 [Homo sapiens],0.0,8.726,16,5,10,5,1,353,37.4,8.95,31.0,9.94,5.0,5.0,0,163.9,100.9,55.0,91.0,267.0,63.5,311.9,101.6,285.5,362.3,High,High,High,High,High,High,High,High,High,High,0.0,128.60000000000002,120.38749999999999,109.01249999999999,203.25,125.15,207.9125,95.8375,203.25
False,High,IsMasterProtein,XP_005251033.1,PLEC#5339#plectin isoform X3 [Homo sapiens],0.0,71.135,6,29,55,29,1,4689,532.1,5.97,166.0,71.57,25.0,28.0,0,673.4,391.6,210.9,490.8,471.4,324.6,597.3,534.8,499.8,813.5,High,High,High,High,High,High,High,High,High,High,0.0,560.0,431.38750000000005,501.3,471.2125,431.38750000000005,462.3,405.8,385.825
False,High,IsMasterProtein,XP_005254703.1,TPM1#7168#tropomyosin alpha-1 chain isoform X12 [Homo sapiens],0.0,11.968,15,4,7,3,1,275,31.7,4.89,124.0,10.24,4.0,3.0,1,116.6,60.1,45.5,64.9,69.4,50.0,82.3,77.2,79.0,88.0,High,High,High,High,High,High,High,High,High,High,Acetyl [N-Term],92.2,100.6875,74.1125,54.387499999999996,81.1375,55.525000000000006,82.8125,53.6875
False,High,IsMasterProtein,XP_005257400.1,"KRT10#3858#keratin, type I cytoskeletal 10 isoform X1 [Homo sapiens]",0.0,99.07,38,19,48,16,1,624,63.3,5.26,651.0,83.35,18.0,19.0,4,1457.8,654.8,356.0,637.2,765.6,472.3,984.4,830.7,919.3,904.6,High,High,High,High,High,High,High,High,High,High,0.0,1013.05,757.6875,757.6875,757.6875,675.5625,675.5625,757.6875,757.6875
False,High,IsMasterProtein,XP_005257419.1,MAPT#4137#microtubule-associated protein tau isoform X1 [Homo sapiens],0.0,6.13,3,2,4,2,1,862,89.7,6.65,56.0,6.39,2.0,2.0,0,14.2,9.3,2.4,9.0,7.8,8.5,7.4,14.0,19.1,10.8,High,High,High,High,High,High,High,High,High,High,0.0,11.675,8.4875,10.712499999999999,3.05,14.8,3.925,17.05,11.225
False,High,IsMasterProtein,XP_005263481.1,PARK7#11315#protein/nucleic acid deglycase DJ-1 isoform X1 [Homo sapiens],0.0,11.086,29,3,8,3,1,189,19.9,6.79,69.0,10.02,3.0,3.0,0,24.2,21.6,10.6,20.3,24.0,20.7,27.1,25.7,30.7,45.1,High,High,High,High,High,High,High,High,High,High,0.0,19.4375,23.025,24.887500000000003,17.375,28.599999999999998,20.7625,34.275000000000006,21.2125
False,High,IsMasterProtein,XP_005269031.1,"PFKM#5213#ATP-dependent 6-phosphofructokinase, muscle type isoform X1 [Homo sapiens]",0.009,1.787,1,1,2,1,1,883,96.8,8.12,27.0,2.84,1.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,High,High,High,High,High,High,High,High,High,High,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
False,High,IsMasterProtein,XP_005270849.1,HPCA#3208#neuron-specific calcium-binding protein hippocalcin isoform X1 [Homo sapiens],0.003,5.195,13,2,4,2,1,193,22.4,4.97,57.0,5.64,2.0,2.0,0,52.7,31.7,17.9,31.1,54.5,21.7,62.4,26.4,63.1,68.7,High,High,High,High,High,High,High,High,High,High,0.0,40.5875,40.0625,37.5625,42.1875,40.5875,44.45,35.5375,46.4125
False,High,IsMasterProtein,XP_006714977.1,SNCB#6620#beta-synuclein isoform X1 [Homo sapiens],0.007,3.065,9,1,2,1,1,152,16.0,4.7,29.0,3.69,1.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,High,High,High,High,High,High,High,High,High,High,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
False,High,IsMasterProtein,XP_006717309.1,"SPTAN1#6709#spectrin alpha chain, non-erythrocytic 1 isoform X2 [Homo sapiens]",0.0,39.26,6,14,26,14,1,2505,288.4,5.41,186.0,37.4,14.0,12.0,0,297.6,200.9,116.9,213.5,210.6,163.4,268.2,212.9,266.7,353.6,High,High,High,High,High,High,High,High,High,High,0.0,287.0,251.0125,227.6,170.27499999999998,259.9,170.27499999999998,217.72500000000002,187.725
False,High,IsMasterProtein,XP_006717563.1,VIM#7431#vimentin isoform X1 [Homo sapiens],0.0,102.487,47,24,63,21,1,466,53.6,5.12,466.0,97.51,24.0,22.0,3,791.6,728.5,300.5,1074.3,1310.4,670.3,1619.9,1259.2,1234.3,2501.3,High,High,High,High,High,High,High,High,High,High,0.0,675.5625,560.0,1013.05,1546.6625,757.6875,1546.6625,1013.05,1546.6625
False,High,IsMasterProtein,XP_006719304.1,CNTN1#1272#contactin-1 isoform X1 [Homo sapiens],0.0,9.061,5,4,8,4,1,1018,113.2,5.9,74.0,11.02,4.0,4.0,0,175.7,109.8,80.7,119.8,101.2,92.9,136.3,125.9,156.4,159.2,High,High,High,High,High,High,High,High,High,High,0.0,141.8875,187.725,131.59999999999997,95.8375,134.7,85.9,143.3625,113.55000000000001
False,High,IsMasterProtein,XP_006720633.1,PKM#5315#pyruvate kinase PKM isoform X1 [Homo sapiens],0.0,55.388,24,11,29,11,1,605,65.8,7.99,324.0,55.79,10.0,11.0,0,399.5,330.0,159.1,300.5,401.7,265.0,475.9,348.3,440.2,646.9,High,High,High,High,High,High,High,High,High,High,0.0,370.6,342.725,313.45,333.67499999999995,385.825,355.5625,370.6,326.7125
False,High,IsMasterProtein,XP_006724806.1,FHL1#2273#four and a half LIM domains protein 1 isoform X1 [Homo sapiens],0.007,2.865,4,1,2,1,1,339,37.9,9.04,49.0,3.69,1.0,1.0,0,39.0,17.1,12.7,17.1,14.6,14.7,26.0,17.5,23.9,35.0,High,High,High,High,High,High,High,High,High,High,0.0,27.9125,28.012500000000003,20.375,15.987499999999999,23.025,10.024999999999999,25.112499999999997,15.987499999999999
False,High,IsMasterProtein,XP_011513849.1,CAMK2B#816#calcium/calmodulin-dependent protein kinase type II subunit beta isoform X1 [Homo sapiens],0.009,3.699,4,2,3,1,1,709,77.2,7.2,40.0,3.52,2.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,High,High,Not Found,High,High,High,High,High,Not Found,Not Found,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
False,High,IsMasterProtein,XP_011516307.1,SH3GL2#6456#endophilin-A1 isoform X1 [Homo sapiens],0.003,4.413,5,2,4,2,1,386,44.3,5.48,0.0,5.48,2.0,2.0,0,48.0,21.9,15.2,22.9,32.1,23.1,51.2,19.9,50.7,52.1,High,High,High,High,High,High,High,High,High,High,0.0,34.275000000000006,34.7375,28.4625,34.474999999999994,29.287499999999998,27.9125,38.462500000000006,37.5625
False,High,IsMasterProtein,XP_011518397.1,ARHGAP1#392#rho GTPase-activating protein 1 isoform X2 [Homo sapiens],0.009,1.682,5,1,1,1,1,439,50.4,6.29,0.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Not Found,Not Found,High,High,High,Not Found,Not Found,Not Found,Not Found,Not Found,Acetyl [N-Term],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
False,High,IsMasterProtein,XP_011521876.1,ARHGDIA#396#rho GDP-dissociation inhibitor 1 isoform X1 [Homo sapiens],0.0,8.54,12,2,5,2,1,249,27.5,5.01,49.0,6.09,1.0,2.0,0,23.2,14.0,8.6,15.1,23.5,13.3,27.4,11.8,26.7,24.0,High,High,High,High,High,High,High,High,High,High,0.0,18.775,18.625,18.225,18.049999999999997,19.2875,20.375,23.025,18.049999999999997
False,High,IsMasterProtein,XP_011522751.1,AP2B1#163#AP-2 complex subunit beta isoform X1 [Homo sapiens],0.008,2.139,1,1,2,1,1,983,109.3,5.48,0.0,0.0,1.0,1.0,0,41.9,23.1,15.3,27.2,25.7,18.7,37.1,20.7,43.6,39.3,High,High,High,High,High,High,High,High,High,High,0.0,29.4875,35.037499999999994,33.1875,25.3,31.3125,22.275,30.575000000000003,32.575
False,High,IsMasterProtein,XP_011524858.1,AP2A1#160#AP-2 complex subunit alpha-1 isoform X1 [Homo sapiens],0.008,3.45,1,1,2,1,1,994,109.6,6.55,21.0,3.15,1.0,1.0,0,62.7,23.7,22.5,38.1,40.2,21.7,43.0,42.8,46.5,42.9,High,High,High,High,High,High,High,High,High,High,0.0,48.5125,50.175,44.45,29.4875,32.3375,33.4375,35.5375,34.849999999999994
False,High,IsMasterProtein,XP_011526432.1,PRKCSH#5589#glucosidase 2 subunit beta isoform X1 [Homo sapiens],0.0,6.422,4,2,6,2,1,535,60.2,4.41,36.0,2.62,2.0,2.0,0,117.0,58.3,37.6,54.3,100.6,43.2,110.9,57.8,126.1,122.8,High,High,High,High,High,High,High,High,High,High,0.0,92.6875,84.69999999999999,66.6,74.51249999999999,76.825,85.0375,70.425,90.6875
False,High,IsMasterProtein,XP_011527439.1,RBCK1#10616#ranBP-type and C3HC4-type zinc finger-containing protein 1 isoform X1 [Homo sapiens],0.009,1.574,2,1,2,1,1,568,64.0,5.54,0.0,2.57,1.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,High,High,High,High,High,High,High,High,High,High,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
False,High,IsMasterProtein,XP_011527877.1,NCAM2#4685#neural cell adhesion molecule 2 isoform X1 [Homo sapiens],0.009,1.571,1,1,2,1,1,874,97.5,5.55,0.0,2.41,1.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,High,High,High,High,High,High,High,High,High,High,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
False,High,IsMasterProtein,XP_011532966.1,CANX#821#calnexin isoform X3 [Homo sapiens],0.0,6.708,2,1,4,1,1,646,73.4,4.65,87.0,6.2,1.0,1.0,0,19.1,14.4,9.9,17.5,35.4,12.5,31.1,8.0,36.3,42.0,High,High,High,High,High,High,High,High,High,High,0.0,16.325,21.475,21.2125,20.5625,19.95,30.112499999999997,21.7875,25.950000000000003
False,High,IsMasterProtein,XP_011535013.1,HNRNPC#3183#heterogeneous nuclear ribonucleoproteins C1/C2 isoform X1 [Homo sapiens],0.007,2.695,5,1,2,1,1,306,33.7,5.08,0.0,2.49,1.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,High,High,High,High,High,High,High,High,High,High,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
False,High,IsMasterProtein,XP_011541100.1,HSPA8#3312#heat shock cognate 71 kDa protein isoform X1 [Homo sapiens],0.0,45.794,23,13,29,8,1,646,70.9,5.52,120.0,43.73,13.0,12.0,3,395.9,244.7,162.4,269.3,381.0,199.0,445.5,313.2,425.2,511.7,High,High,High,High,High,High,High,High,High,High,0.0,355.5625,355.5625,269.6875,313.45,304.04999999999995,342.725,292.3375,304.04999999999995
False,High,IsMasterProtein,XP_011543255.1,"PGM2L1#283209#glucose 1,6-bisphosphate synthase isoform X1 [Homo sapiens]",0.007,2.959,2,1,2,1,1,643,72.8,7.33,27.0,2.99,1.0,1.0,0,60.6,23.3,12.9,26.6,32.1,21.2,48.1,29.4,48.1,53.0,High,High,High,High,High,High,High,High,High,High,0.0,46.4125,28.599999999999998,32.7375,32.8875,31.487499999999997,27.9125,34.7375,35.5375
False,High,IsMasterProtein,XP_011543629.1,SERPINH1#871#serpin H1 isoform X1 [Homo sapiens],0.008,3.338,2,1,2,1,1,418,46.4,8.69,22.0,3.02,1.0,1.0,0,21.3,6.4,3.6,6.4,70.8,3.5,84.1,15.2,61.8,79.2,High,High,High,High,High,High,High,High,High,High,0.0,17.3,11.5125,8.4875,55.525000000000006,11.075,57.425000000000004,9.7625,45.349999999999994
False,High,IsMasterProtein,XP_011544451.1,SLC25A18#83733#mitochondrial glutamate carrier 2 isoform X1 [Homo sapiens],0.009,1.739,2,1,2,1,1,410,44.0,9.22,0.0,2.6,1.0,1.0,0,56.6,32.6,18.0,41.8,46.9,27.8,59.9,48.1,49.7,57.2,High,High,High,High,High,High,High,High,High,High,0.0,43.6625,41.037499999999994,49.4,40.3375,42.1875,39.2875,45.349999999999994,37.050000000000004
False,High,IsMasterProtein,XP_016856465.1,DNM3#26052#dynamin-3 isoform X1 [Homo sapiens],0.009,1.581,1,1,2,1,1,921,103.7,8.18,16.0,2.22,1.0,1.0,0,45.2,22.6,12.7,27.5,34.5,17.2,39.2,27.2,39.3,42.8,High,High,High,High,High,High,High,High,High,High,0.0,31.9,28.012500000000003,33.6125,27.4125,30.375,29.4875,28.012500000000003,28.4625
False,High,IsMasterProtein,XP_016856722.1,ARF1#375#ADP-ribosylation factor 1 isoform X1 [Homo sapiens],0.006,2.383,4,1,2,1,1,212,23.8,9.39,0.0,2.32,1.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,High,High,High,High,High,High,High,High,High,High,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
False,High,IsMasterProtein,XP_016857524.1,S100A13#6284#protein S100-A13 isoform X1 [Homo sapiens],0.0,8.122,20,2,4,2,1,98,11.5,6.16,49.0,6.15,2.0,2.0,0,49.1,38.4,22.5,36.8,84.6,36.8,103.2,44.7,82.6,149.9,High,High,High,High,High,High,High,High,High,High,0.0,36.275,50.175,42.8875,68.5125,52.337500000000006,70.425,64.675,57.9125
False,High,IsMasterProtein,XP_016857536.1,BCAN#63827#brevican core protein isoform X1 [Homo sapiens],0.0,6.55,3,3,6,3,1,956,104.0,4.69,61.0,8.49,3.0,3.0,0,149.4,83.0,49.1,83.2,94.9,65.9,108.3,94.3,120.6,139.0,High,High,High,High,High,High,High,High,High,High,0.0,118.275,109.01249999999999,97.2625,70.425,100.6875,78.65,103.425,82.8125
False,High,IsMasterProtein,XP_016857707.1,TNR#7143#tenascin-R isoform X1 [Homo sapiens],0.0,14.231,5,4,9,4,1,1358,149.5,4.82,42.0,14.32,3.0,4.0,0,52.6,20.8,15.4,25.0,34.5,19.4,40.1,34.5,36.8,43.9,High,High,High,High,High,High,High,High,High,High,0.0,40.3375,35.175,31.0625,27.9125,27.075,29.4875,31.9,26.525
False,High,IsMasterProtein,XP_016858683.1,IMMT#10989#MICOS complex subunit MIC60 isoform X1 [Homo sapiens],0.002,4.321,2,2,4,2,1,758,83.6,6.48,24.0,4.95,2.0,2.0,0,84.8,38.5,25.0,42.9,55.0,25.7,76.6,44.1,63.2,72.9,High,High,High,High,High,High,High,High,High,High,0.0,67.46249999999999,56.987500000000004,52.825,52.337500000000006,52.825,45.825,41.3,46.9875
False,High,IsMasterProtein,XP_016860269.1,"SPTBN1#6711#spectrin beta chain, non-erythrocytic 1 isoform X1 [Homo sapiens]",0.0,56.648,7,15,35,15,1,2364,274.4,5.57,255.0,56.99,14.0,15.0,0,583.0,348.9,202.5,387.8,368.5,305.0,461.2,411.2,483.1,648.5,High,High,High,High,High,High,High,High,High,High,0.0,450.36249999999995,405.8,370.6,326.7125,405.8,304.04999999999995,385.825,370.6
False,High,IsMasterProtein,XP_016861617.1,GAP43#2596#neuromodulin isoform X1 [Homo sapiens],0.008,3.621,6,1,2,1,1,274,28.7,4.87,38.0,4.12,1.0,1.0,0,14.1,20.3,2.6,11.4,7.7,10.8,8.5,14.7,13.6,18.9,High,High,High,High,High,High,High,High,High,High,0.0,11.5125,9.7625,14.1875,3.925,26.1,3.05,18.4875,6.1375
False,High,IsMasterProtein,XP_016863556.1,ANK2#287#ankyrin-2 isoform X1 [Homo sapiens],0.009,1.508,0,1,2,1,1,4183,458.6,5.11,20.0,2.69,1.0,1.0,0,37.9,26.2,18.4,22.7,29.3,22.6,35.4,20.9,36.4,49.6,High,High,High,High,High,High,High,High,High,High,0.0,27.2875,41.824999999999996,27.9125,24.0125,35.175,25.3875,37.050000000000004,26.275
False,High,IsMasterProtein,XP_016863889.1,SEPTIN11#55752#septin-11 isoform X1 [Homo sapiens],0.007,2.228,2,1,2,1,1,439,50.8,7.01,18.0,2.27,1.0,1.0,0,56.4,29.2,15.8,28.0,42.6,18.8,58.5,31.7,52.5,70.2,High,High,High,High,High,High,High,High,High,High,0.0,43.15,36.4375,34.625,38.875,38.1125,35.9625,30.7625,39.2875
False,High,IsMasterProtein,XP_016864369.1,WDR1#9948#WD repeat-containing protein 1 isoform X1 [Homo sapiens],0.002,3.946,1,1,2,1,1,659,72.0,6.9,18.0,2.45,1.0,1.0,0,53.1,33.4,14.3,36.7,39.9,21.5,58.0,41.7,49.4,65.3,High,High,High,High,High,High,High,High,High,High,0.0,41.3,33.0,42.1875,38.462500000000006,43.6625,33.275,35.175,36.6875
False,High,IsMasterProtein,XP_016864482.1,TPPP#11076#tubulin polymerization-promoting protein isoform X1 [Homo sapiens],0.0,6.625,9,3,6,3,1,286,30.4,9.11,36.0,7.41,3.0,3.0,0,156.4,96.7,60.6,136.8,174.0,78.5,208.6,160.7,176.0,220.3,High,High,High,High,High,High,High,High,High,High,0.0,125.15,131.59999999999997,146.55,143.3625,118.275,143.3625,125.15,140.4375
