Checked,Protein FDR Confidence: Combined,Master,Accession,Description,Exp. q-value: Combined,Sum PEP Score,Coverage [%],# Peptides,# PSMs,# Unique Peptides,# Protein Groups,# AAs,MW [kDa],calc. pI,Score Mascot: Mascot,Score Sequest HT: Sequest HT,# Peptides (by Search Engine): Mascot,# Peptides (by Search Engine): Sequest HT,# Razor Peptides,Intensity: F1: 126  Sample  DGN,Intensity: F1: 127N  Sample  DGD,Intensity: F1: 127C  Sample  CA4N,Intensity: F1: 128N  Sample  CA4D,Intensity: F1: 128C  Sample  CA3N,Intensity: F1: 129N  Sample  CA3D,Intensity: F1: 129C  Sample  CA2N,Intensity: F1: 130N  Sample  CA2D,Intensity: F1: 130C  Sample  CA1N,Intensity: F1: 131  Sample  CA1D,Found in Sample: [S1] F1: 126  Sample  DGN,Found in Sample: [S2] F1: 127N  Sample  DGD,Found in Sample: [S3] F1: 127C  Sample  CA4N,Found in Sample: [S4] F1: 128N  Sample  CA4D,Found in Sample: [S5] F1: 128C  Sample  CA3N,Found in Sample: [S6] F1: 129N  Sample  CA3D,Found in Sample: [S7] F1: 129C  Sample  CA2N,Found in Sample: [S8] F1: 130N  Sample  CA2D,Found in Sample: [S9] F1: 130C  Sample  CA1N,Found in Sample: [S10] F1: 131  Sample  CA1D,Modifications,normalized Intensity: F1: 129N  Sample  CA3D,normalized Intensity: F1: 130C  Sample  CA1N,normalized Intensity: F1: 126  Sample  DGN,normalized Intensity: F1: 127C  Sample  CA4N,normalized Intensity: F1: 127N  Sample  DGD,normalized Intensity: F1: 128C  Sample  CA3N,normalized Intensity: F1: 128N  Sample  CA4D,normalized Intensity: F1: 129C  Sample  CA2N
False,High,IsMasterProtein,NP_065393.1,RTN4#57142#reticulon-4 isoform A [Homo sapiens],0.0,6.339,3,2,3,2,1,1192,129.9,4.5,27.0,3.44,2.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,High,High,High,High,High,High,High,High,High,High,Acetyl [N-Term],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
False,High,IsMasterProtein,NP_065855.1,PACSIN1#29993#protein kinase C and casein kinase substrate in neurons protein 1 [Homo sapiens],0.002,3.951,4,2,3,2,1,444,50.9,5.24,27.0,2.64,2.0,1.0,0,120.3,63.0,33.6,67.4,79.2,39.5,95.9,79.7,95.5,98.5,High,High,High,High,High,High,High,High,High,High,0.0,28.951704545454543,30.99245283018868,38.79675,33.6,37.53810623556582,30.049411764705884,37.557667386609076,29.52529832935561
False,High,IsMasterProtein,NP_066268.1,GNAO1#2775#guanine nucleotide-binding protein G(o) subunit alpha isoform a [Homo sapiens],0.0,23.009,17,5,11,5,1,354,40.0,5.53,115.0,15.78,5.0,4.0,0,63.0,50.9,30.8,54.5,54.2,58.5,67.8,51.8,80.6,96.7,High,High,High,High,High,High,High,High,High,High,0.0,42.87784090909091,26.15698113207547,20.3175,30.8,30.328406466512703,20.564117647058822,30.36933045356372,20.87398568019093
False,High,IsMasterProtein,NP_066554.2,NEFH#4744#neurofilament heavy polypeptide [Homo sapiens],0.0,8.416,3,3,8,1,1,1020,111.8,6.11,78.0,12.24,3.0,3.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,High,High,High,High,High,High,High,High,High,High,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
False,High,IsMasterProtein,NP_066932.1,TMSB4X#7114#thymosin beta-4 [Homo sapiens],0.002,4.198,41,2,3,2,1,44,5.1,5.06,22.0,2.26,2.0,1.0,0,93.9,49.6,11.6,68.1,45.0,30.3,54.2,81.2,62.7,76.7,High,High,High,High,High,High,High,High,High,High,Acetyl [N-Term],22.208522727272726,20.34792452830189,30.282750000000004,11.6,29.553810623556586,17.073529411764707,37.947732181425486,16.686873508353223
False,High,IsMasterProtein,NP_066972.1,COTL1#23406#coactosin-like protein [Homo sapiens],0.002,3.758,13,2,4,2,1,142,15.9,5.67,19.0,3.85,2.0,2.0,0,27.1,8.6,8.7,9.3,19.7,4.8,27.9,17.3,22.3,24.2,High,High,High,High,High,High,High,High,High,High,0.0,3.518181818181818,7.236981132075472,8.73975,8.7,5.124249422632794,7.474411764705882,5.182289416846653,8.589737470167064
False,High,IsMasterProtein,NP_068733.1,CFL2#1073#cofilin-2 isoform 1 [Homo sapiens],0.0,10.288,14,2,5,1,1,166,18.7,7.88,89.0,6.35,2.0,1.0,0,38.6,20.8,9.6,24.2,27.3,19.1,30.3,27.6,33.5,42.7,High,High,High,High,High,High,High,High,High,High,Acetyl [N-Term],13.999431818181819,10.871698113207547,12.448500000000001,9.6,12.393533487297923,10.357941176470588,13.485097192224623,9.328639618138425
False,High,IsMasterProtein,NP_072045.1,RPS18#6222#40S ribosomal protein S18 [Homo sapiens],0.008,2.014,7,1,2,1,1,152,17.7,10.99,0.0,2.67,1.0,1.0,0,62.4,26.3,14.3,35.7,30.9,29.1,43.1,40.1,44.2,73.4,High,High,High,High,High,High,High,High,High,High,0.0,21.328977272727272,14.344150943396226,20.124,14.3,15.670669745958431,11.723823529411764,19.893304535637153,13.269451073985682
False,High,IsMasterProtein,NP_112420.1,HNRNPA1#3178#heterogeneous nuclear ribonucleoprotein A1 isoform b [Homo sapiens],0.0,11.79,9,3,5,3,1,372,38.7,9.13,107.0,6.08,3.0,2.0,0,68.2,37.3,25.0,42.2,243.1,28.1,310.3,50.1,227.1,312.0,High,High,High,High,High,High,High,High,High,High,0.0,20.59602272727273,73.70037735849056,21.994500000000002,25.0,22.224942263279445,92.235,23.515334773218147,95.53389021479714
False,High,IsMasterProtein,NP_112576.1,SH3BGRL3#83442#SH3 domain-binding glutamic acid-rich-like protein 3 [Homo sapiens],0.007,2.219,9,1,2,1,1,93,10.4,4.93,0.0,0.0,1.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,High,High,Not Found,High,High,High,High,High,High,High,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
False,High,IsMasterProtein,NP_112738.1,HNRNPD#3184#heterogeneous nuclear ribonucleoprotein D0 isoform a [Homo sapiens],0.002,4.202,4,1,2,1,1,355,38.4,7.81,50.0,3.67,1.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,High,High,High,High,High,High,High,High,High,High,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
False,High,IsMasterProtein,NP_114032.2,HNRNPU#3192#heterogeneous nuclear ribonucleoprotein U isoform a [Homo sapiens],0.003,5.187,2,2,4,2,1,825,90.5,6.0,23.0,6.54,2.0,2.0,0,102.4,51.3,35.3,68.6,168.9,26.3,204.8,74.1,168.0,218.0,High,High,High,High,High,High,High,High,High,High,0.0,19.276704545454546,54.52075471698113,33.024,35.3,30.56674364896074,64.08264705882353,38.22634989200864,63.05298329355609
False,High,IsMasterProtein,NP_116116.1,INA#9118#alpha-internexin [Homo sapiens],0.0,22.201,12,7,16,4,1,499,55.4,5.4,92.0,22.76,7.0,7.0,1,225.2,89.9,74.1,125.1,176.5,66.2,218.8,157.1,174.8,221.9,High,High,High,High,High,High,High,High,High,High,0.0,48.52159090909091,56.727547169811324,72.627,74.1,53.566281755196314,66.96617647058824,69.71015118790497,67.36324582338902
False,High,IsMasterProtein,NP_149124.3,"CNP#1267#2',3'-cyclic-nucleotide 3'-phosphodiesterase isoform 1 [Homo sapiens]",0.0,14.379,13,5,10,5,1,421,47.5,9.07,69.0,15.76,5.0,5.0,0,108.8,62.8,47.8,92.2,103.8,78.2,146.0,102.7,124.4,203.6,High,High,High,High,High,High,High,High,High,High,0.0,57.31704545454545,40.37132075471698,35.088,47.8,37.4189376443418,39.38294117647059,51.377105831533484,44.949880668257755
False,High,IsMasterProtein,NP_296374.1,RPL34#6164#60S ribosomal protein L34 [Homo sapiens],0.0,5.539,14,2,4,2,1,117,13.3,11.47,32.0,5.04,2.0,2.0,0,34.0,11.7,14.8,20.9,147.4,12.0,166.2,33.0,109.5,144.8,High,High,High,High,High,High,High,High,High,High,0.0,8.795454545454545,35.53584905660377,10.965,14.8,6.971362586605081,55.925294117647056,11.646220302375811,51.16897374701671
False,High,IsMasterProtein,NP_443106.1,STX1B#112755#syntaxin-1B [Homo sapiens],0.006,2.574,3,1,2,1,1,288,33.2,5.38,21.0,2.71,1.0,1.0,0,39.5,23.0,13.6,30.5,23.5,21.7,30.3,26.4,31.8,42.4,High,High,High,High,High,High,High,High,High,High,0.0,15.905113636363636,10.32,12.73875,13.6,13.704387990762125,8.916176470588235,16.995680345572357,9.328639618138425
False,High,IsMasterProtein,NP_478059.1,PSAT1#29968#phosphoserine aminotransferase isoform 1 [Homo sapiens],0.008,1.599,2,1,2,1,1,370,40.4,7.66,0.0,2.45,1.0,1.0,0,47.9,27.4,13.5,29.1,33.8,22.9,37.4,29.5,41.8,59.3,High,High,High,High,High,High,High,High,High,High,0.0,16.784659090909088,13.565283018867923,15.44775,13.5,16.32609699769053,12.824117647058822,16.215550755939528,11.514558472553698
False,High,IsMasterProtein,NP_570824.1,SNAP25#6616#synaptosomal-associated protein 25 isoform SNAP25B [Homo sapiens],0.0,14.038,31,5,11,5,1,206,23.3,4.77,90.0,20.3,4.0,5.0,0,108.5,56.2,40.1,77.0,82.9,43.3,116.0,88.7,95.7,103.8,High,High,High,High,High,High,High,High,High,High,0.0,31.736931818181816,31.05735849056604,34.99125,40.1,33.4863741339492,31.453235294117647,42.90712742980562,35.71360381861575
False,Low,IsMasterProtein,NP_613258.2,MACROH2A1#9555#core histone macro-H2A.1 isoform 3 [Homo sapiens],0.062,1.122,8,1,1,1,1,372,39.6,9.79,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
False,High,IsMasterProtein,NP_733759.1,H2BC1#255626#histone H2B type 1-A [Homo sapiens],0.0,17.985,33,5,14,5,1,127,14.2,10.32,93.0,21.52,5.0,5.0,0,123.7,81.6,56.8,82.3,425.7,64.2,571.5,101.3,461.3,678.3,High,High,High,High,High,High,High,High,High,High,0.0,47.05568181818182,149.70490566037736,39.89325,56.8,48.62078521939954,161.5155882352941,45.86047516198705,175.95107398568018
False,High,IsMasterProtein,NP_733779.1,SKP1#6500#S-phase kinase-associated protein 1 isoform b [Homo sapiens],0.008,3.363,7,1,2,1,1,163,18.6,4.54,42.0,3.27,1.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,High,High,High,High,High,High,High,High,High,High,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
False,High,IsMasterProtein,NP_733821.1,LMNA#4000#lamin isoform A [Homo sapiens],0.0,29.862,15,8,18,8,1,664,74.1,7.02,209.0,32.2,7.0,8.0,0,127.0,58.3,43.8,62.0,174.6,49.8,231.6,72.9,219.9,260.1,High,High,High,High,High,High,High,High,High,High,0.0,36.50113636363636,71.36377358490566,40.9575,43.8,34.737644341801385,66.24529411764705,34.54859611231102,71.30405727923628
False,High,IsMasterProtein,NP_733936.1,"ALDH5A1#7915#succinate-semialdehyde dehydrogenase, mitochondrial isoform 1 precursor [Homo sapiens]",0.009,1.529,1,1,1,1,1,548,58.6,8.09,19.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,High,High,High,High,High,High,High,High,High,High,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
False,High,IsMasterProtein,NP_821133.1,TUBB#203068#tubulin beta chain isoform b [Homo sapiens],0.0,66.509,27,10,48,2,1,444,49.6,4.89,422.0,82.95,10.0,10.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,High,High,High,High,High,High,High,High,High,High,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
False,High,IsMasterProtein,NP_963885.1,GPM6A#2823#neuronal membrane glycoprotein M6-a isoform 1 [Homo sapiens],0.0,10.551,8,2,6,2,1,278,31.2,5.27,52.0,9.35,2.0,2.0,0,88.5,57.4,49.7,50.9,59.0,64.9,74.1,61.0,103.3,94.8,High,High,High,High,High,High,High,High,High,High,0.0,47.56875,33.523773584905655,28.54125,49.7,34.2013856812933,22.385294117647057,28.363282937365014,22.81360381861575
False,High,IsMasterProtein,NP_996734.1,RTN1#6252#reticulon-1 isoform C [Homo sapiens],0.009,1.922,4,1,1,1,1,208,23.6,8.91,21.0,0.0,1.0,0.0,0,30.5,13.7,7.8,17.5,22.4,7.2,23.0,20.0,23.2,22.8,High,High,High,High,High,High,High,High,High,High,Acetyl [N-Term],5.277272727272727,7.529056603773585,9.83625,7.8,8.163048498845265,8.498823529411764,9.751619870410368,7.081145584725538
False,High,IsMasterProtein,sp1,0.0,0.0,99.72,31,19,55,13,1,645,65.8,8.0,572.0,92.92,19.0,18.0,3,1323.1,602.3,341.3,630.2,797.5,417.8,1057.4,760.5,996.5,1062.0,High,High,High,High,High,High,High,High,High,High,0.0,306.2284090909091,323.3924528301887,426.69975,341.3,358.8762124711316,302.58088235294116,351.16976241900653,325.5479713603819
False,High,IsMasterProtein,sp2,0.0,0.0,82.142,40,22,93,17,1,607,69.2,6.18,480.0,101.29,21.0,20.0,5,241.8,292.3,449.5,402.7,435.3,332.2,338.6,382.2,513.3,526.4,High,High,High,High,High,High,High,High,High,High,0.0,243.48749999999998,166.58037735849055,77.9805,449.5,174.164896073903,165.1579411764706,224.39870410367172,104.24677804295943
False,High,IsMasterProtein,sp3,ALB#213#serum albumin preproprotein [Homo sapiens],0.0,77.247,25,16,58,11,1,609,69.3,6.28,536.0,82.37,16.0,15.0,0,521.7,1120.8,203.3,320.6,286.5,182.0,345.4,353.9,434.5,432.9,High,High,High,High,High,High,High,High,High,High,0.0,133.39772727272725,141.00754716981132,168.24825,203.3,667.8207852193996,108.7014705882353,178.64967602591796,106.34033412887828
False,High,IsMasterProtein,sp4,0.0,0.0,47.085,32,6,33,5,1,243,25.4,7.91,358.0,53.33,6.0,6.0,0,180.1,93.3,84.5,129.9,622.3,96.2,724.1,160.7,610.6,672.8,High,High,High,High,High,High,High,High,High,High,0.0,70.51022727272728,198.15698113207546,58.08225,84.5,55.59214780600462,236.10794117647058,72.38488120950325,222.9329355608592
False,High,IsMasterProtein,sp5,PRDX1#5052#peroxiredoxin-1 [Homo sapiens];PRDX1#5052#peroxiredoxin-1 [Homo sapiens];PRDX1#5052#peroxiredoxin-1 [Homo sapiens];PRDX1#5052#peroxiredoxin-1 [Homo sapiens],0.0,34.882,32,7,20,6,1,199,22.1,8.13,173.0,29.29,7.0,7.0,1,288.7,238.1,138.6,278.6,235.7,258.2,299.0,281.0,278.1,604.4,High,High,High,High,High,High,High,High,High,High,0.0,189.2488636363636,90.25132075471699,93.10575,138.6,141.870207852194,89.42735294117647,155.2457883369331,92.05489260143199
False,High,IsMasterProtein,sp6,0.0,0.0,15.824,30,6,18,5,1,231,24.4,7.18,88.0,22.71,6.0,6.0,1,298.9,119.6,173.7,218.0,255.5,182.2,396.4,307.8,358.4,372.9,High,High,High,High,High,High,High,High,High,High,0.0,133.54431818181817,116.3109433962264,96.39524999999999,173.7,71.26281755196305,96.93970588235294,121.47732181425488,122.04200477326968
False,High,IsMasterProtein,sp7,0.0,0.0,15.219,38,6,11,6,1,164,17.9,7.81,56.0,11.99,6.0,5.0,0,192.5,132.1,74.5,182.8,349.6,119.6,395.8,195.1,288.5,394.9,High,High,High,High,High,High,High,High,High,High,Acetyl [N-Term],87.66136363636363,93.62641509433962,62.081250000000004,74.5,78.7108545034642,132.64235294117648,101.86263498920088,121.85727923627685
False,High,IsMasterProtein,sp8,GSN#2934#gelsolin isoform a precursor [Homo sapiens],0.0,11.341,9,6,9,6,1,782,85.6,6.28,55.0,10.64,5.0,4.0,0,174.8,134.5,55.1,146.1,130.1,100.8,174.6,159.6,138.1,238.6,High,High,High,High,High,High,High,High,High,High,0.0,73.88181818181818,44.817358490566036,56.373000000000005,55.1,80.14087759815243,49.36147058823529,81.41209503239742,53.755131264916464
False,High,IsMasterProtein,sp9,0.0,0.0,6.041,14,2,4,2,1,132,14.7,6.8,31.0,5.43,2.0,2.0,0,52.8,36.0,41.3,41.3,47.3,31.3,43.4,34.0,46.8,69.4,High,High,High,High,High,High,High,High,High,High,Acetyl [N-Term],22.941477272727273,15.187924528301885,17.028,41.3,21.450346420323328,17.946176470588235,23.013822894168467,13.3618138424821
False,High,IsMasterProtein,sp10,0.0,0.006,2.554,12,1,2,1,1,138,14.7,5.19,39.0,4.24,1.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,High,High,High,High,High,High,High,High,High,High,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
False,High,IsMasterProtein,XP_003846586.2,LOC100996747#100996747#40S ribosomal protein S26 [Homo sapiens],0.007,3.063,7,1,2,1,1,135,15.1,11.14,37.0,2.52,1.0,1.0,0,54.3,27.6,16.7,27.3,44.7,26.5,53.3,27.9,47.4,58.9,High,High,High,High,High,High,High,High,High,High,0.0,19.423295454545453,15.382641509433961,17.51175,16.7,16.445265588914552,16.959705882352942,15.212526997840175,16.40978520286396
False,High,IsMasterProtein,XP_005247991.1,ADD1#118#alpha-adducin isoform X1 [Homo sapiens],0.009,3.693,1,1,2,1,1,799,87.6,5.76,0.0,3.1,1.0,1.0,0,35.3,14.8,7.6,16.9,17.7,12.9,19.9,26.2,24.0,39.3,High,High,High,High,High,High,High,High,High,High,0.0,9.455113636363636,7.788679245283019,11.38425,7.6,8.818475750577369,6.715588235294117,9.417278617710583,6.12673031026253
False,High,IsMasterProtein,XP_005249786.1,HNRNPA2B1#3181#heterogeneous nuclear ribonucleoproteins A2/B1 isoform X1 [Homo sapiens],0.0,8.726,16,5,10,5,1,353,37.4,8.95,31.0,9.94,5.0,5.0,0,163.9,100.9,55.0,91.0,267.0,63.5,311.9,101.6,285.5,362.3,High,High,High,High,High,High,High,High,High,High,0.0,46.54261363636363,92.65283018867925,52.85775,55.0,60.120554272517325,101.30294117647058,50.70842332613392,96.02649164677804
False,High,IsMasterProtein,XP_005251033.1,PLEC#5339#plectin isoform X3 [Homo sapiens],0.0,71.135,6,29,55,29,1,4689,532.1,5.97,166.0,71.57,25.0,28.0,0,673.4,391.6,210.9,490.8,471.4,324.6,597.3,534.8,499.8,813.5,High,High,High,High,High,High,High,High,High,High,0.0,237.91704545454544,162.19924528301885,217.1715,210.9,233.3321016166282,178.85470588235293,273.49114470842335,183.89427207637232
False,High,IsMasterProtein,XP_005254703.1,TPM1#7168#tropomyosin alpha-1 chain isoform X12 [Homo sapiens],0.0,11.968,15,4,7,3,1,275,31.7,4.89,124.0,10.24,4.0,3.0,1,116.6,60.1,45.5,64.9,69.4,50.0,82.3,77.2,79.0,88.0,High,High,High,High,High,High,High,High,High,High,Acetyl [N-Term],36.64772727272727,25.637735849056604,37.6035,45.5,35.810161662817556,26.331176470588236,36.16457883369331,25.3381861575179
False,High,IsMasterProtein,XP_005257400.1,"KRT10#3858#keratin, type I cytoskeletal 10 isoform X1 [Homo sapiens]",0.0,99.07,38,19,48,16,1,624,63.3,5.26,651.0,83.35,18.0,19.0,4,1457.8,654.8,356.0,637.2,765.6,472.3,984.4,830.7,919.3,904.6,High,High,High,High,High,High,High,High,High,High,0.0,346.1744318181818,298.33886792452824,470.1405,356.0,390.1579676674365,290.47764705882355,355.07041036717067,303.073031026253
False,High,IsMasterProtein,XP_005257419.1,MAPT#4137#microtubule-associated protein tau isoform X1 [Homo sapiens],0.0,6.13,3,2,4,2,1,862,89.7,6.65,56.0,6.39,2.0,2.0,0,14.2,9.3,2.4,9.0,7.8,8.5,7.4,14.0,19.1,10.8,High,High,High,High,High,High,High,High,High,High,0.0,6.230113636363636,6.198490566037736,4.5794999999999995,2.4,5.54133949191686,2.959411764705882,5.015118790496761,2.278281622911695
False,High,IsMasterProtein,XP_005263481.1,PARK7#11315#protein/nucleic acid deglycase DJ-1 isoform X1 [Homo sapiens],0.0,11.086,29,3,8,3,1,189,19.9,6.79,69.0,10.02,3.0,3.0,0,24.2,21.6,10.6,20.3,24.0,20.7,27.1,25.7,30.7,45.1,High,High,High,High,High,High,High,High,High,High,0.0,15.172159090909089,9.963018867924527,7.8045,10.6,12.870207852193998,9.105882352941176,11.311879049676028,8.343436754176611
False,High,IsMasterProtein,XP_005269031.1,"PFKM#5213#ATP-dependent 6-phosphofructokinase, muscle type isoform X1 [Homo sapiens]",0.009,1.787,1,1,2,1,1,883,96.8,8.12,27.0,2.84,1.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,High,High,High,High,High,High,High,High,High,High,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
False,High,IsMasterProtein,XP_005270849.1,HPCA#3208#neuron-specific calcium-binding protein hippocalcin isoform X1 [Homo sapiens],0.003,5.195,13,2,4,2,1,193,22.4,4.97,57.0,5.64,2.0,2.0,0,52.7,31.7,17.9,31.1,54.5,21.7,62.4,26.4,63.1,68.7,High,High,High,High,High,High,High,High,High,High,0.0,15.905113636363636,20.477735849056604,16.99575,17.9,18.888221709006928,20.677941176470586,17.33002159827214,19.21145584725537
False,High,IsMasterProtein,XP_006714977.1,SNCB#6620#beta-synuclein isoform X1 [Homo sapiens],0.007,3.065,9,1,2,1,1,152,16.0,4.7,29.0,3.69,1.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,High,High,High,High,High,High,High,High,High,High,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
False,High,IsMasterProtein,XP_006717309.1,"SPTAN1#6709#spectrin alpha chain, non-erythrocytic 1 isoform X2 [Homo sapiens]",0.0,39.26,6,14,26,14,1,2505,288.4,5.41,186.0,37.4,14.0,12.0,0,297.6,200.9,116.9,213.5,210.6,163.4,268.2,212.9,266.7,353.6,High,High,High,High,High,High,High,High,High,High,0.0,119.76477272727273,86.55169811320754,95.97600000000001,116.9,119.70484988452657,79.90411764705881,118.96976241900649,82.57231503579952
False,High,IsMasterProtein,XP_006717563.1,VIM#7431#vimentin isoform X1 [Homo sapiens],0.0,102.487,47,24,63,21,1,466,53.6,5.12,466.0,97.51,24.0,22.0,3,791.6,728.5,300.5,1074.3,1310.4,670.3,1619.9,1259.2,1234.3,2501.3,High,High,High,High,High,High,High,High,High,High,0.0,491.29943181818174,400.5652830188679,255.29100000000003,300.5,434.0715935334873,497.18117647058824,598.6380129589634,498.7281622911695
False,High,IsMasterProtein,XP_006719304.1,CNTN1#1272#contactin-1 isoform X1 [Homo sapiens],0.0,9.061,5,4,8,4,1,1018,113.2,5.9,74.0,11.02,4.0,4.0,0,175.7,109.8,80.7,119.8,101.2,92.9,136.3,125.9,156.4,159.2,High,High,High,High,High,High,High,High,High,High,0.0,68.09147727272727,50.75622641509434,56.66325,80.7,65.42355658198615,38.396470588235296,66.75680345572354,41.96348448687351
False,High,IsMasterProtein,XP_006720633.1,PKM#5315#pyruvate kinase PKM isoform X1 [Homo sapiens],0.0,55.388,24,11,29,11,1,605,65.8,7.99,324.0,55.79,10.0,11.0,0,399.5,330.0,159.1,300.5,401.7,265.0,475.9,348.3,440.2,646.9,High,High,High,High,High,High,High,High,High,High,0.0,194.23295454545453,142.857358490566,128.83875,159.1,196.6281755196305,152.40970588235294,167.44924406047517,146.518138424821
False,High,IsMasterProtein,XP_006724806.1,FHL1#2273#four and a half LIM domains protein 1 isoform X1 [Homo sapiens],0.007,2.865,4,1,2,1,1,339,37.9,9.04,49.0,3.69,1.0,1.0,0,39.0,17.1,12.7,17.1,14.6,14.7,26.0,17.5,23.9,35.0,High,High,High,High,High,High,High,High,High,High,0.0,10.774431818181817,7.756226415094339,12.5775,12.7,10.188914549653582,5.539411764705882,9.528725701943847,8.004773269689737
False,High,IsMasterProtein,XP_011513849.1,CAMK2B#816#calcium/calmodulin-dependent protein kinase type II subunit beta isoform X1 [Homo sapiens],0.009,3.699,4,2,3,1,1,709,77.2,7.2,40.0,3.52,2.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,High,High,Not Found,High,High,High,High,High,Not Found,Not Found,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
False,High,IsMasterProtein,XP_011516307.1,SH3GL2#6456#endophilin-A1 isoform X1 [Homo sapiens],0.003,4.413,5,2,4,2,1,386,44.3,5.48,0.0,5.48,2.0,2.0,0,48.0,21.9,15.2,22.9,32.1,23.1,51.2,19.9,50.7,52.1,High,High,High,High,High,High,High,High,High,High,0.0,16.93125,16.453584905660378,15.48,15.2,13.048960739030022,12.179117647058824,12.760691144708424,15.763245823389022
False,High,IsMasterProtein,XP_011518397.1,ARHGAP1#392#rho GTPase-activating protein 1 isoform X2 [Homo sapiens],0.009,1.682,5,1,1,1,1,439,50.4,6.29,0.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Not Found,Not Found,High,High,High,Not Found,Not Found,Not Found,Not Found,Not Found,Acetyl [N-Term],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
False,High,IsMasterProtein,XP_011521876.1,ARHGDIA#396#rho GDP-dissociation inhibitor 1 isoform X1 [Homo sapiens],0.0,8.54,12,2,5,2,1,249,27.5,5.01,49.0,6.09,1.0,2.0,0,23.2,14.0,8.6,15.1,23.5,13.3,27.4,11.8,26.7,24.0,High,High,High,High,High,High,High,High,High,High,0.0,9.748295454545454,8.664905660377357,7.482,8.6,8.341801385681293,8.916176470588235,8.414254859611232,8.435799522673031
False,High,IsMasterProtein,XP_011522751.1,AP2B1#163#AP-2 complex subunit beta isoform X1 [Homo sapiens],0.008,2.139,1,1,2,1,1,983,109.3,5.48,0.0,0.0,1.0,1.0,0,41.9,23.1,15.3,27.2,25.7,18.7,37.1,20.7,43.6,39.3,High,High,High,High,High,High,High,High,High,High,0.0,13.706249999999999,14.149433962264151,13.51275,15.3,13.763972286374136,9.750882352941176,15.156803455723542,11.42219570405728
False,High,IsMasterProtein,XP_011524858.1,AP2A1#160#AP-2 complex subunit alpha-1 isoform X1 [Homo sapiens],0.008,3.45,1,1,2,1,1,994,109.6,6.55,21.0,3.15,1.0,1.0,0,62.7,23.7,22.5,38.1,40.2,21.7,43.0,42.8,46.5,42.9,High,High,High,High,High,High,High,High,High,High,0.0,15.905113636363636,15.090566037735849,20.220750000000002,22.5,14.12147806004619,15.25235294117647,21.23066954643629,13.238663484486874
False,High,IsMasterProtein,XP_011526432.1,PRKCSH#5589#glucosidase 2 subunit beta isoform X1 [Homo sapiens],0.0,6.422,4,2,6,2,1,535,60.2,4.41,36.0,2.62,2.0,2.0,0,117.0,58.3,37.6,54.3,100.6,43.2,110.9,57.8,126.1,122.8,High,High,High,High,High,High,High,High,High,High,0.0,31.663636363636364,40.923018867924526,37.7325,37.6,34.737644341801385,38.16882352941176,30.257883369330454,34.14343675417661
False,High,IsMasterProtein,XP_011527439.1,RBCK1#10616#ranBP-type and C3HC4-type zinc finger-containing protein 1 isoform X1 [Homo sapiens],0.009,1.574,2,1,2,1,1,568,64.0,5.54,0.0,2.57,1.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,High,High,High,High,High,High,High,High,High,High,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
