Checked,Protein FDR Confidence: Combined,Master,Unique Sequence ID,Protein Group IDs,Accession,Description,Exp. q-value: Combined,Sum PEP Score,# Decoy Protein: Combined,Coverage [%],# Peptides,# PSMs,# Protein Unique Peptides,# Unique Peptides,# Protein Groups,# AAs,MW [kDa],calc. pI,Score Mascot: Mascot,Score Sequest HT: Sequest HT,Coverage [%] (by Search Engine): Mascot,Coverage [%] (by Search Engine): Sequest HT,# PSMs (by Search Engine): Mascot,# PSMs (by Search Engine): Sequest HT,# Peptides (by Search Engine): Mascot,# Peptides (by Search Engine): Sequest HT,# Razor Peptides,Abundances (by Bio. Rep.): Cntrol 1,Abundances (by Bio. Rep.): Cntrol 2,Abundances (by Bio. Rep.): Cntrol 3,Abundances (by Bio. Rep.): Sample- A1,Abundances (by Bio. Rep.): Sample- A2,Abundances (by Bio. Rep.): Sample- A3,Abundances (by Bio. Rep.): Sample- B1,Abundances (by Bio. Rep.): Sample- B2,Abundances (by Bio. Rep.): Sample- B3,Abundances (by Bio. Rep.): Sample- C1,Abundances (by Bio. Rep.): Sample- C2,Abundances (by Bio. Rep.): Sample- C3,normalized Abundances (by Bio. Rep.): Cntrol 1,normalized Abundances (by Bio. Rep.): Cntrol 2,normalized Abundances (by Bio. Rep.): Cntrol 3,normalized Abundances (by Bio. Rep.): Sample- A1,normalized Abundances (by Bio. Rep.): Sample- A2,normalized Abundances (by Bio. Rep.): Sample- A3,normalized Abundances (by Bio. Rep.): Sample- B1,normalized Abundances (by Bio. Rep.): Sample- B2,normalized Abundances (by Bio. Rep.): Sample- B3,normalized Abundances (by Bio. Rep.): Sample- C1,normalized Abundances (by Bio. Rep.): Sample- C2,normalized Abundances (by Bio. Rep.): Sample- C3,average_normalized  (by Bio. Rep.): Sample- A,P VALUE of  (by Bio. Rep.): Sample- A,average_normalized  (by Bio. Rep.): Sample- B,P VALUE of  (by Bio. Rep.): Sample- B,average_normalized  (by Bio. Rep.): Sample- C,P VALUE of  (by Bio. Rep.): Sample- C,average_normalized_of_CONTROL,FOLDCHANGE of   (by Bio. Rep.): Sample- A,FOLDCHANGE of   (by Bio. Rep.): Sample- B,FOLDCHANGE of   (by Bio. Rep.): Sample- C,LOG2 foldchange of  (by Bio. Rep.): Sample- A,LOG2 foldchange of  (by Bio. Rep.): Sample- B,LOG2 foldchange of  (by Bio. Rep.): Sample- C
FALSE,High,Master Protein,1.6035E+18,2554,NP_001029249.1,H4C15#554313#histone H4 [Homo sapiens],0,195.959,0,61,12,2235,12,12,1,103,11.4,11.36,13331,3212.72,61,61,1073,1162,12,11,0,57375.3,47666.9,56537.6,62004.1,51655.2,60803.5,71093.5,59550.6,70527.8,70370.4,58512.7,70134.4,54244.06593,43076.37455,52812.08591,60798.5908,47612.67152,57752.54618,71040.4646,55808.60579,65207.56258,70370.4,54649.28656,66129.63673,55387.93617,0.37202571,64018.87766,0.07224944,63716.4411,0.085311232,50044.17546,0.903521216,0.781709666,0.78542013,-0.146369616,-0.355295218,-0.34846352
FALSE,High,Master Protein,8.11702E+18,4104,NP_006817.1,YWHAQ#10971#14-3-3 protein theta [Homo sapiens],0,194.79,0,69,20,709,15,15,1,245,27.7,4.78,3286,1066.65,69,69,321,388,20,18,3,10357.3,9813.3,8358,10217.4,9795.8,8158.2,9477.8,9173.2,7681.5,9355.4,9180.3,7691,9792.054491,8868.237422,7807.254181,10018.74911,9029.182109,7748.843771,9470.729608,8596.781605,7102.049007,9355.4,8574.153054,7251.834137,8932.25833,0.906035752,8389.853407,0.656063291,8393.79573,0.636798827,8822.515365,0.987713861,1.051569668,1.051075776,-0.017834938,0.072544434,0.071866683
FALSE,High,Master Protein,5.2118E+18,3442,NP_001349.2,DHX15#1665#pre-mRNA-splicing factor ATP-dependent RNA helicase DHX15 [Homo sapiens],0,194.716,0,47,29,286,28,28,1,795,90.9,7.46,1205,383.45,47,44,136,150,29,28,1,4665.7,3909.7,4681.6,4572.6,4150.5,4839.5,4686.5,4222.8,4900.9,4478.3,4066.4,4735.5,4411.071287,3533.179241,4373.10854,4483.697631,3825.68247,4596.667087,4683.003894,3957.450984,4531.202497,4478.3,3797.908127,4465.096939,4302.01573,0.628332787,4390.552458,0.477911652,4247.101689,0.718740825,4105.786356,0.954386644,0.935141168,0.966726643,-0.067354241,-0.096743925,-0.048820093
FALSE,High,Master Protein,3.26921E+18,2938,NP_001753.1,CCT6A#908#T-complex protein 1 subunit zeta isoform a [Homo sapiens],0,193.951,0,43,19,299,1,19,1,531,58,6.68,1944,481.72,43,38,147,152,19,16,0,4433.5,6609.3,7874.3,4491.8,6688.1,7998.8,4164.4,6306.9,7491.6,3887.8,5798.2,7035.6,4191.543509,5972.796265,7355.427327,4404.468578,6164.690261,7597.442029,4161.293378,5910.591932,6926.47404,3887.8,5415.362705,6633.858309,6055.533623,0.876359204,5666.119783,0.89378802,5312.340338,0.686297761,5839.922367,0.964394343,1.030674005,1.099312543,-0.052304907,0.04358809,0.136601614
FALSE,High,Master Protein,3.24943E+18,2932,NP_001091.1,"ACTA1#58#actin, alpha skeletal muscle [Homo sapiens]",0,193.39,0,38,16,1905,0,4,1,377,42,5.39,7958,2641.91,38,38,862,1043,16,16,0,4021.1,3488.1,4583.7,4236.8,3578.2,4746.5,5034,4206.4,5455.5,5107.9,4111.3,5647.2,3801.650074,3152.181116,4281.659606,4154.426393,3298.170585,4508.333574,5030.244661,3942.081514,5043.966459,5107.9,3839.843518,5324.737711,3986.976851,0.645093034,4672.097545,0.132487456,4757.493743,0.156707236,3745.163599,0.939349221,0.801602185,0.787213563,-0.090266488,-0.319041654,-0.345173018
FALSE,High,Master Protein,-2.77045E+18,1504,NP_057212.1,COPG1#22820#coatomer subunit gamma-1 [Homo sapiens],0,193.057,0,48,28,233,13,25,1,874,97.7,5.47,1211,367.48,48,48,113,120,28,28,3,2756.5,2774.9,3691.9,2609.9,2680.7,3744.7,2478.1,2518.1,3496.4,2556.2,2508.2,3477.7,2606.065114,2507.665314,3448.624278,2559.157252,2470.908806,3556.801166,2476.25135,2359.869594,3232.650413,2556.2,2342.591276,3279.118915,2862.289074,0.98665982,2689.590452,0.705508596,2725.970064,0.77116373,2854.118235,0.997145348,1.061172058,1.047010117,-0.004124282,0.085658593,0.066275383
FALSE,High,Master Protein,-5.90368E+18,760,NP_002799.3,PSMD2#5708#26S proteasome non-ATPase regulatory subunit 2 isoform 1 [Homo sapiens],0,192.97,0,36,24,191,2,24,1,908,100.1,5.2,1139,336.57,36,35,92,99,24,23,0,3814.8,2651.9,2939.3,3950.8,2758.2,3107.3,3701.5,2644.8,3027.9,3631,2577.8,2933.6,3606.608814,2396.510737,2745.616441,3873.986923,2542.343667,2951.38416,3698.738699,2478.608118,2799.49153,3631,2407.595802,2766.087716,3122.571583,0.718694358,2992.279449,0.889239914,2934.894506,0.972638052,2916.245331,0.933924252,0.974589901,0.993645709,-0.098622553,-0.037132823,-0.009196555
FALSE,High,Master Protein,4.44599E+18,3240,NP_003671.1,"YARS1#8565#tyrosine--tRNA ligase, cytoplasmic [Homo sapiens]",0,192.201,0,61,29,281,13,29,1,528,59.1,7.05,1140,399.91,61,56,139,142,29,26,0,5654.1,5405.5,5310.6,6100.1,5748.7,5462.7,5958.7,5562.7,5316.7,5298.9,5028.4,4758.4,5345.529752,4884.927332,4960.66093,5981.499349,5298.807569,5188.596611,5954.254839,5213.155391,4915.636784,5298.9,4696.390229,4486.689319,5489.63451,0.227929085,5361.015672,0.450209246,4827.326516,0.459625379,5063.706004,0.922412229,0.944542287,1.048966957,-0.116516455,-0.082312707,0.068969233
FALSE,High,Master Protein,-2.32696E+18,1607,NP_036450.1,LETM1#3954#mitochondrial proton/calcium exchanger protein precursor [Homo sapiens],0,191.286,0,34,20,217,0,20,1,739,83.3,6.7,1417,367.61,34,26,116,101,19,16,0,4019.6,4178.4,4369.1,4072.4,4211.2,4220.2,4618.2,4763.1,5021.6,4911.7,5011.6,5335.3,3800.231936,3776.002287,4081.200556,3993.222725,3881.632097,4008.441872,4614.754846,4463.800033,4642.797539,4911.7,4680.699481,5030.647597,3961.098898,0.5341887,4573.784139,0.007518296,4874.349026,0.002253261,3885.811593,0.980993329,0.849583512,0.79719601,-0.02768477,-0.235172327,-0.326993606
FALSE,High,Master Protein,3.81117E+18,3069,NP_000393.4,G6PD#2539#glucose-6-phosphate 1-dehydrogenase isoform a [Homo sapiens],0,190.751,0,60,28,219,0,28,1,545,62.4,8.05,731,313.88,60,55,104,115,28,26,0,4063.1,4530.4,5440.7,4407.6,4746.2,5642.9,4247.4,4671.3,5479.2,3895.4,4169.6,5006.5,3841.357941,4094.103188,5082.188062,4321.905629,4374.763074,5359.754666,4244.231461,4377.76849,5065.878659,3895.4,3894.294149,4720.622495,4685.474457,0.532731737,4562.626203,0.653409881,4170.105548,0.737796846,4339.216397,0.92609968,0.951034822,1.040553134,-0.110760609,-0.072429929,0.057350636
FALSE,High,Master Protein,3.11413E+18,2905,NP_000998.1,"RPS4X#6191#40S ribosomal protein S4, X isoform [Homo sapiens]",0,189.596,0,67,22,604,13,22,1,263,29.6,10.15,3137,909.61,67,63,290,314,22,20,0,13623.1,12328.6,13153.9,13910.3,12854,13536.5,13274.7,12358.4,12908.3,12576.9,11641.3,12167.4,12879.62476,11141.30332,12287.13099,13639.85023,11848.04782,12857.27534,13264.79714,11581.83249,11934.56736,12576.9,10872.6608,11472.62601,12781.72446,0.403488044,12260.399,0.838024265,11640.72894,0.552764097,12102.68636,0.946874296,0.987136419,1.039684578,-0.078755184,-0.018678621,0.056145907
